CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score
16148,296,1,76.32000000000001,1,1,1,111
16149,5,2,280.52,4,2,1,421
16150,39,10,1906.07,3,4,4,344
16152,269,1,1829.04,1,1,4,114
16153,50,5,1824.23,3,3,4,334
16156,9,13,3024.62,4,4,4,444
16157,16,4,644.24,4,3,2,432
16159,282,1,348.2,1,1,2,112
16160,64,4,1009.4499999999999,2,3,3,233
16161,2,26,5352.97,4,4,4,444
16162,252,1,37.4,1,1,1,111
16163,225,3,441.59999999999997,1,3,2,132
16164,17,4,802.53,4,3,3,433
16168,11,28,3770.6,4,4,4,444
16169,8,4,1822.97,4,3,4,434
16170,51,7,1880.4199999999998,2,4,4,244
16171,59,1,73.2,2,1,1,211
16172,95,5,1140.21,2,3,3,233
16173,16,7,1406.57,4,4,3,443
16174,126,3,1009.5500000000001,2,3,3,233
16175,94,4,1037.59,2,3,3,233
16177,50,1,331.95,3,1,2,312
16178,138,1,197.9,2,1,1,211
16179,61,1,215.83,2,1,1,211
16180,100,10,10217.48,2,4,4,244
16181,73,1,305.54,2,1,2,212
16182,72,4,6617.65,2,3,4,234
16183,67,1,338.71000000000004,2,1,2,212
16184,64,7,1155.54,2,4,3,243
16185,17,2,529.41,4,2,2,422
16186,23,13,3991.94,3,4,4,344
16187,32,17,6841.24,3,4,4,344
16188,45,4,981.86,3,3,3,333
16189,16,2,215.48,4,2,1,421
16190,40,1,215.08,3,1,1,311
16191,3,25,4913.32,4,4,4,444
16193,237,1,314.45,1,1,2,112
16198,75,1,400.68100000000004,2,1,2,212
16200,4,2,1080.6200000000001,4,2,3,423
16201,3,5,1821.52,4,3,4,434
16202,361,1,365.27,1,1,2,112
16203,59,5,589.15,2,3,2,232
16204,23,1,405.71,3,1,2,312
16205,31,4,761.38,3,3,3,333
16206,55,4,537.0600000000001,2,3,2,232
16207,25,1,394.38,3,1,2,312
16208,45,2,664.26,3,2,3,323
16209,89,5,2262.62,2,3,4,234
16210,2,18,21086.3,4,4,4,444
16211,81,2,542.77,2,2,2,222
16212,19,3,681.19,3,3,3,333
16213,79,1,159.0,2,1,1,211
16214,171,3,1062.75,1,3,3,133
16215,81,1,242.35,2,1,1,211
16216,267,1,914.9300000000001,1,1,3,113
16217,235,4,259.39000000000004,1,3,1,131
16218,30,8,3054.87,3,4,4,344
16221,37,3,864.86,3,3,3,333
16222,318,1,846.72,1,1,3,113
16224,57,4,1295.3,2,3,3,233
16225,45,5,1096.32,3,3,3,333
16226,203,3,255.12,1,3,1,131
16227,219,2,308.32000000000005,1,2,2,122
16229,87,2,1010.6,2,2,3,223
16230,190,2,542.03,1,2,2,122
16232,33,5,983.23,3,3,3,333
16233,71,5,422.13,2,3,2,232
16235,41,6,858.41,3,4,3,343
16236,78,1,432.2,2,1,2,212
16239,57,3,372.9,2,3,2,232
16240,8,5,3693.81,4,3,4,434
16241,10,13,2607.87,4,4,4,444
16242,8,8,3598.26,4,4,4,444
16243,34,2,409.1,3,2,2,322
16244,212,2,1522.75,1,2,3,123
16245,24,5,1352.3600000000001,3,3,3,333
16247,170,1,114.56,1,1,1,111
16248,62,1,152.94,2,1,1,211
16249,53,5,1800.07,2,3,4,234
16250,261,2,389.44,1,2,2,122
16252,366,1,-295.09,1,1,1,111
16253,32,3,3665.62,3,3,4,334
16255,17,10,2609.3,4,4,4,444
16256,258,2,732.63,1,2,3,123
16257,177,1,46.95,1,1,1,111
16258,45,5,5203.51,3,3,4,334
16260,51,1,1035.45,2,1,3,213
16261,17,4,746.83,4,3,3,433
16262,361,1,-31.65,1,1,1,111
16265,9,11,5423.15,4,4,4,444
16266,74,7,861.89,2,4,3,243
16268,71,2,667.65,2,2,3,223
16270,353,1,1141.24,1,1,3,113
16271,3,6,1423.29,4,4,3,443
16272,117,1,411.7,2,1,2,212
16274,373,1,357.95,1,1,2,112
16275,197,1,559.87,1,1,2,112
16276,177,1,810.6000000000001,1,1,3,113
16278,23,3,537.83,3,3,2,332
16279,21,4,1496.68,3,3,3,333
16281,72,1,2062.06,2,1,4,214
16282,340,1,168.3,1,1,1,111
16283,6,7,1531.51,4,4,3,443
16284,31,2,823.97,3,2,3,323
16287,170,1,142.5,1,1,1,111
16292,117,2,280.9,2,2,1,221
16293,9,12,2236.7400000000002,4,4,4,444
16295,10,4,1328.55,4,3,3,433
16297,213,4,275.4,1,3,1,131
16298,23,3,598.2,3,3,2,332
16302,108,2,212.82,2,2,1,221
16303,26,4,5305.83,3,3,4,334
16305,139,1,361.21999999999997,2,1,2,212
16306,214,9,602.27,1,4,2,142
16308,38,4,2560.0,3,3,4,334
16309,92,3,686.67,2,3,3,233
16311,18,2,616.26,3,2,2,322
16313,3,2,274.15000000000003,4,2,1,421
16315,331,1,226.37,1,1,1,111
16316,64,12,2755.56,2,4,4,244
16317,120,3,1341.65,2,3,3,233
16318,35,1,328.15,3,1,2,312
16319,218,1,404.40000000000003,1,1,2,112
16320,172,2,1038.46,1,2,3,123
16321,72,7,230.70000000000002,2,4,1,241
16322,1,2,326.75,4,2,2,422
16323,196,1,207.50000000000003,1,1,1,111
16324,128,3,428.68,2,3,2,232
16325,44,5,510.54,3,3,2,332
16326,6,15,3085.96,4,4,4,444
16327,14,6,3844.22,4,4,4,444
16330,18,4,242.21,3,3,1,331
16332,28,8,1583.2,3,4,3,343
16333,8,22,26626.8,4,4,4,444
16337,37,1,151.05,3,1,1,311
16338,157,1,214.79999999999998,1,1,1,111
16339,284,1,109.95,1,1,1,111
16340,107,1,549.07,2,1,2,212
16341,25,6,1959.38,3,4,4,344
16342,75,4,322.41,2,3,2,232
16343,16,2,370.47999999999996,4,2,2,422
16344,158,1,101.10000000000001,1,1,1,111
16345,44,1,575.41,3,1,2,312
16347,11,2,887.65,4,2,3,423
16348,32,7,1469.45,3,4,3,343
16349,291,1,53.5,1,1,1,111
16350,21,5,1100.47,3,3,3,333
16351,333,1,153.9,1,1,1,111
16352,18,2,494.44,3,2,2,322
16353,4,23,6675.71,4,4,4,444
16354,63,2,395.8,2,2,2,222
16356,198,4,210.32000000000002,1,3,1,131
16357,33,3,658.88,3,3,3,333
16358,1,5,2024.95,4,3,4,434
16359,7,12,1460.3700000000001,4,4,3,443
16360,5,8,3411.69,4,4,4,444
16361,10,4,896.66,4,3,3,433
16362,32,9,652.07,3,4,3,343
16363,53,1,109.36000000000001,2,1,1,211
16364,12,2,707.04,4,2,3,423
16365,18,9,1540.42,3,4,3,343
16366,19,1,327.3,3,1,2,312
16367,37,2,804.49,3,2,3,323
16368,2,2,497.43,4,2,2,422
16369,18,3,1553.66,3,3,3,333
16370,82,4,1320.56,2,3,3,233
16372,33,2,367.93,3,2,2,322
16374,66,2,473.03000000000003,2,2,2,222
16376,9,3,977.52,4,3,3,433
16377,267,1,676.2,1,1,3,113
16378,247,3,362.95,1,3,2,132
16379,4,5,2131.9,4,3,4,434
16380,61,1,1780.59,2,1,4,214
16383,75,2,668.36,2,2,3,223
16384,90,2,584.5,2,2,2,222
16385,60,3,555.89,2,3,2,232
16386,29,2,317.2,3,2,2,322
16387,323,1,94.36,1,1,1,111
16389,53,5,1362.27,2,3,3,233
16392,270,1,221.19,1,1,1,111
16393,2,20,2941.05,4,4,4,444
16394,50,9,1412.06,3,4,3,343
16395,61,5,1486.9,2,3,3,233
16398,145,4,1631.15,1,3,4,134
16399,19,2,408.57,3,2,2,322
16400,95,1,303.93,2,1,2,212
16401,1,20,4061.24,4,4,4,444
16402,265,2,299.6,1,2,2,122
16403,302,2,161.04999999999998,1,2,1,121
16404,70,1,443.05,2,1,2,212
16405,302,2,167.25,1,2,1,121
16406,19,1,163.07,3,1,1,311
16407,13,10,2126.93,4,4,4,444
16409,36,5,2028.88,3,3,4,334
16411,19,2,214.65,3,2,1,321
16412,54,1,151.83,2,1,1,211
16413,57,1,262.2,2,1,1,211
16414,22,2,126.25,3,2,1,321
16415,44,1,210.35,3,1,1,311
16416,27,4,1026.99,3,3,3,333
16418,45,3,675.27,3,3,3,333
16419,113,7,959.48,2,4,3,243
16422,17,75,33805.69,4,4,4,444
16423,25,1,346.12,3,1,2,312
16424,191,2,82.56,1,2,1,121
16425,302,1,302.7,1,1,2,112
16426,2,10,1908.25,4,4,4,444
16427,263,2,241.06,1,2,1,121
16428,81,1,-2.95,2,1,1,211
16429,106,1,284.55,2,1,1,211
16430,57,1,300.85,2,1,2,212
16431,213,3,642.81,1,3,2,132
16432,64,1,287.4,2,1,1,211
16433,28,1,184.26,3,1,1,311
16434,29,7,1522.25,3,4,3,343
16438,6,5,798.35,4,3,3,433
16440,8,5,3640.67,4,3,4,434
16441,67,2,381.2,2,2,2,222
16442,2,3,616.79,4,3,2,432
16444,46,5,638.77,3,3,2,332
16445,34,1,230.51,3,1,1,311
16446,1,3,2.8999999999941792,4,3,1,431
16447,136,1,259.01,2,1,1,211
16448,198,1,188.89000000000001,1,1,1,111
16449,191,3,674.69,1,3,3,133
16450,150,1,311.92,1,1,2,112
16451,88,1,266.97,2,1,1,211
16454,45,3,-8.15,3,3,1,331
16455,64,7,1841.18,2,4,4,244
16456,99,5,2158.37,2,3,4,234
16457,218,1,208.36,1,1,1,111
16458,3,18,3482.7400000000002,4,4,4,444
16460,28,3,814.72,3,3,3,333
16461,178,1,151.42,1,1,1,111
16462,64,4,102.0,2,3,1,231
16463,21,7,1383.7,3,4,3,343
16464,20,3,1314.68,3,3,3,333
16466,34,7,1603.46,3,4,3,343
16468,74,1,74.9,2,1,1,211
16469,24,4,650.43,3,3,3,333
16470,52,5,757.44,2,3,3,233
16471,275,1,223.95000000000002,1,1,1,111
16473,165,4,314.86,1,3,2,132
16474,7,11,1811.47,4,4,4,444
16475,88,4,544.3,2,3,2,232
16477,64,7,2494.46,2,4,4,244
16478,25,3,331.0,3,3,2,332
16479,10,2,300.83,4,2,2,422
16480,76,1,769.29,2,1,3,213
16482,16,1,220.62,4,1,1,411
16483,192,1,139.35,1,1,1,111
16484,174,3,379.4,1,3,2,132
16485,77,1,363.65,2,1,2,212
16488,33,4,492.2,3,3,2,332
16491,47,1,731.5,3,1,3,313
16493,73,6,1329.66,2,4,3,243
16494,297,1,826.53,1,1,3,113
16495,3,3,684.41,4,3,3,433
16496,9,4,1562.22,4,3,3,433
16497,50,6,2965.69,3,4,4,344
16498,161,3,86.12,1,3,1,131
16499,360,5,319.1,1,3,2,132
16500,5,6,400.86,4,4,2,442
16503,107,5,1421.43,2,3,3,233
16504,25,1,484.38,3,1,2,312
16505,32,1,777.6,3,1,3,313
16506,20,2,90.30000000000001,3,2,1,321
16509,297,1,363.7,1,1,2,112
16510,372,1,248.1,1,1,1,111
16511,22,3,950.26,3,3,3,333
16513,5,4,874.59,4,3,3,433
16515,52,5,1627.13,2,3,4,234
16516,30,1,101.69999999999999,3,1,1,311
16517,277,1,162.7,1,1,1,111
16518,61,3,480.92,2,3,2,232
16519,25,2,215.07999999999998,3,2,1,321
16520,186,4,1036.6200000000001,1,3,3,133
16523,2,28,9295.67,4,4,4,444
16525,2,29,11895.57,4,4,4,444
16526,172,1,290.36,1,1,1,111
16527,81,1,228.06,2,1,1,211
16528,4,1,244.41,4,1,1,411
16529,190,1,455.25,1,1,2,112
16531,22,7,1244.59,3,4,3,343
16532,18,3,6748.8,3,3,4,334
16533,19,5,1026.94,3,3,3,333
16535,5,1,593.75,4,1,2,412
16536,107,2,539.02,2,2,2,222
16539,3,4,1388.81,4,3,3,433
16542,54,1,119.62,2,1,1,211
16545,165,1,339.3,1,1,2,112
16546,291,3,-95.93,1,3,1,131
16549,10,10,4154.64,4,4,4,444
16550,109,9,2266.25,2,4,4,244
16551,96,3,922.12,2,3,3,233
16552,243,2,379.73,1,2,2,122
16553,163,14,5664.57,1,4,4,144
16554,3,7,641.55,4,4,2,442
16555,35,2,285.89,3,2,1,321
16556,67,7,3313.79,2,4,4,244
16557,24,2,281.85,3,2,1,321
16558,1,24,8257.04,4,4,4,444
16560,21,3,816.51,3,3,3,333
16561,6,2,511.12,4,2,2,422
16563,54,1,1077.74,2,1,3,213
16565,364,1,173.7,1,1,1,111
16566,15,6,614.01,4,4,2,442
16567,194,2,865.6,1,2,3,123
16569,3,1,124.2,4,1,1,411
16570,9,15,3622.95,4,4,4,444
16571,3,5,1285.22,4,3,3,433
16572,127,4,999.7,2,3,3,233
16573,74,4,648.41,2,3,3,233
16574,71,1,451.44,2,1,2,212
16579,365,1,-30.599999999999998,1,1,1,111
16581,155,2,70.44,1,2,1,121
16582,113,1,313.62,2,1,2,212
16583,374,1,233.45,1,1,1,111
16584,80,3,908.03,2,3,3,233
16586,249,1,463.95,1,1,2,112
16587,232,1,225.15,1,1,1,111
16589,71,3,459.24,2,3,2,232
16591,69,1,213.5,2,1,1,211
16592,4,19,4073.28,4,4,4,444
16593,51,3,330.03,2,3,2,232
16594,75,1,181.09,2,1,1,211
16595,61,1,360.16,2,1,2,212
16596,16,2,250.15,4,2,1,421
16597,4,1,90.04,4,1,1,411
16598,277,2,140.7,1,2,1,121
16600,4,6,813.52,4,4,3,443
16601,41,1,244.79999999999998,3,1,1,311
16602,31,2,494.72999999999996,3,2,2,322
16603,75,2,482.47,2,2,2,222
16607,18,16,3038.67,3,4,4,344
16609,15,9,5450.96,4,4,4,444
16610,219,1,75.66,1,1,1,111
16611,186,2,120.99000000000001,1,2,1,121
16612,33,4,1187.66,3,3,3,333
16613,70,1,618.59,2,1,2,212
16614,183,1,506.19,1,1,2,112
16616,15,2,500.42,4,2,2,422
16617,236,1,151.85,1,1,1,111
16618,31,6,2630.64,3,4,4,344
16619,254,2,204.41,1,2,1,121
16620,4,2,178.96,4,2,1,421
16621,52,4,813.48,2,3,3,233
16623,246,1,129.45,1,1,1,111
16624,81,2,810.5699999999999,2,2,3,223
16625,275,1,333.08,1,1,2,112
16626,1,20,4379.65,4,4,4,444
16627,79,1,322.8,2,1,2,212
16628,30,6,2183.04,3,4,4,344
16629,74,2,417.73,2,2,2,222
16633,17,7,2878.15,4,4,4,444
16634,223,2,217.9,1,2,1,121
16637,32,5,1124.59,3,3,3,333
16638,23,11,1676.47,3,4,4,344
16639,25,4,1169.38,3,3,3,333
16641,106,1,231.10000000000002,2,1,1,211
16642,5,3,679.83,4,3,3,433
16643,246,1,487.51,1,1,2,112
16644,178,2,833.78,1,2,3,123
16647,170,2,214.06,1,2,1,121
16648,39,2,270.85999999999996,3,2,1,321
16650,72,1,518.42,2,1,2,212
16652,54,11,6654.26,2,4,4,244
16653,16,3,1166.92,4,3,3,433
16654,141,5,594.97,2,3,2,232
16655,18,6,3794.52,3,4,4,344
16656,22,21,8568.24,3,4,4,344
16657,10,4,933.62,4,3,3,433
16658,368,1,123.24,1,1,1,111
16659,189,1,39.12,1,1,1,111
16660,16,5,810.4499999999999,4,3,3,433
16665,362,1,135.39999999999998,1,1,1,111
16666,19,1,118.98,3,1,1,311
16667,68,2,570.13,2,2,2,222
16668,15,6,306.71999999999997,4,4,2,442
16669,24,4,1370.8700000000001,3,3,3,333
16670,17,17,4022.46,4,4,4,444
16671,28,3,1692.27,3,3,4,334
16672,2,23,8093.59,4,4,4,444
16674,55,2,319.61,2,2,2,222
16676,34,5,1558.72,3,3,3,333
16678,3,17,3013.83,4,4,4,444
16679,366,1,129.75,1,1,1,111
16680,43,1,183.7,3,1,1,311
16681,73,6,1770.34,2,4,4,244
16682,5,5,1028.0,4,3,3,433
16684,4,31,65892.08,4,4,4,444
16685,61,2,324.24,2,2,2,222
16686,47,9,3043.48,3,4,4,344
16688,1,4,1260.86,4,3,3,433
16689,76,3,303.26,2,3,2,232
16690,44,3,208.63,3,3,1,331
16692,256,2,1276.0,1,2,3,123
16693,69,2,482.01,2,2,2,222
16696,135,4,657.9000000000001,2,3,3,233
16697,241,1,112.75,1,1,1,111
16698,227,2,1998.0,1,2,4,124
16700,9,17,5040.0,4,4,4,444
16701,9,18,5150.2699999999995,4,4,4,444
16705,1,29,13946.130000000001,4,4,4,444
16706,37,3,531.35,3,3,2,332
16708,46,1,656.63,3,1,3,313
16709,85,5,3029.87,2,3,4,234
16710,19,10,2483.04,3,4,4,344
16711,3,5,1651.03,4,3,4,434
16712,9,11,3645.43,4,4,4,444
16713,19,21,6840.2300000000005,3,4,4,344
16714,219,4,911.53,1,3,3,133
16715,78,1,301.71999999999997,2,1,2,212
16716,267,3,319.8000000000001,1,3,2,132
16717,9,9,3278.36,4,4,4,444
16718,369,1,623.75,1,1,2,112
16719,15,8,1773.92,4,4,4,444
16720,26,1,155.24,3,1,1,311
16721,262,1,292.47,1,1,1,111
16722,17,16,4711.21,4,4,4,444
16723,91,2,589.15,2,2,2,222
16725,302,8,775.07,1,4,3,143
16726,26,5,1382.02,3,3,3,333
16727,364,1,272.82,1,1,1,111
16728,46,4,1054.67,3,3,3,333
16729,36,26,7076.28,3,4,4,344
16730,52,4,702.79,2,3,3,233
16732,32,1,603.75,3,1,2,312
16734,52,3,650.51,2,3,3,233
16735,79,7,2269.21,2,4,4,244
16737,53,1,417.59999999999997,2,1,2,212
16738,298,1,3.75,1,1,1,111
16739,172,2,312.55,1,2,2,122
16742,47,2,0.0,3,2,1,321
16743,29,8,2191.84,3,4,4,344
16744,11,7,1304.76,4,4,3,443
16745,87,18,7170.7,2,4,4,244
16746,5,19,6694.31,4,4,4,444
16747,25,4,826.96,3,3,3,333
16748,18,5,1515.9,3,3,3,333
16750,45,5,623.93,3,3,2,332
16751,31,1,1764.72,3,1,4,314
16752,373,1,207.5,1,1,1,111
16753,58,1,223.92000000000002,2,1,1,211
16754,372,1,2002.4,1,1,4,114
16755,114,5,1484.63,2,3,3,233
16756,215,1,239.4,1,1,1,111
16757,319,1,106.83000000000001,1,1,1,111
16758,65,1,369.34000000000003,2,1,2,212
16759,8,4,772.84,4,3,3,433
16761,97,1,316.62,2,1,2,212
16762,20,3,1501.38,3,3,3,333
16763,185,2,594.9,1,2,2,122
16764,4,18,2758.25,4,4,4,444
16765,294,1,34.0,1,1,1,111
16766,273,2,1145.6,1,2,3,123
16767,31,11,5580.6,3,4,4,344
16768,48,5,458.04,3,3,2,332
16769,260,1,380.39,1,1,2,112
16770,58,6,744.9,2,4,3,243
16771,33,5,2246.81,3,3,4,334
16773,57,1,171.59,2,1,1,211
16774,68,5,654.92,2,3,3,233
16775,10,11,1695.66,4,4,4,444
16776,60,1,388.28,2,1,2,212
16777,80,2,226.35,2,2,1,221
16778,74,2,245.94,2,2,1,221
16779,2,28,10454.05,4,4,4,444
16780,100,2,425.19,2,2,2,222
16781,365,2,294.65,1,2,2,122
16782,10,19,2242.25,4,4,4,444
16784,20,1,107.6,3,1,1,311
16788,123,2,597.48,2,2,2,222
16789,8,1,80.8,4,1,1,411
16790,4,8,1520.1200000000001,4,4,3,443
16791,29,8,1706.28,3,4,4,344
16792,282,2,110.38000000000001,1,2,1,121
16793,57,1,243.84,2,1,1,211
16794,1,12,1201.51,4,4,3,443
16795,365,1,414.88,1,1,2,112
16796,89,1,305.62,2,1,2,212
16800,11,1,1201.49,4,1,3,413
16801,163,5,867.83,1,3,3,133
16803,65,1,332.3,2,1,2,212
16804,23,3,536.99,3,3,2,332
16805,174,2,460.59,1,2,2,122
16806,103,4,801.49,2,3,3,233
16807,143,3,1121.59,2,3,3,233
16808,99,2,288.42,2,2,1,221
16809,23,6,912.74,3,4,3,343
16810,192,2,275.64,1,2,1,121
16811,5,2,547.07,4,2,2,422
16812,361,1,479.35,1,1,2,112
16813,8,10,1692.98,4,4,4,444
16814,14,22,6500.6,4,4,4,444
16816,103,4,417.06,2,3,2,232
16817,3,13,1446.95,4,4,3,443
16818,11,13,3317.97,4,4,4,444
16820,96,1,497.61,2,1,2,212
16823,227,1,358.38,1,1,2,112
16824,16,2,460.64,4,2,2,422
16825,39,2,775.1800000000001,3,2,3,323
16826,51,1,341.7,2,1,2,212
16828,93,2,128.5,2,2,1,221
16829,157,1,197.22,1,1,1,111
16830,39,1,325.91,3,1,2,312
16832,184,3,199.15,1,3,1,131
16833,1,4,1106.53,4,3,3,433
16834,228,1,413.46,1,1,2,112
16835,128,2,180.85,2,2,1,221
16836,40,2,251.87,3,2,1,321
16837,31,12,3167.73,3,4,4,344
16838,197,3,582.9,1,3,2,132
16839,9,39,15357.78,4,4,4,444
16841,37,7,1774.62,3,4,4,344
16842,64,4,1260.44,2,3,3,233
16843,43,17,10183.82,3,4,4,344
16846,50,1,214.32,3,1,1,311
16847,43,1,193.44,3,1,1,311
16848,53,1,281.42,2,1,1,211
16849,187,1,124.57,1,1,1,111
16850,334,1,332.41,1,1,2,112
16851,4,3,342.45,4,3,2,432
16852,10,2,144.91000000000003,4,2,1,421
16855,24,2,328.4,3,2,2,322
16856,15,1,35.400000000000006,4,1,1,411
16858,366,2,345.89000000000004,1,2,2,122
16859,106,5,473.14,2,3,2,232
16861,60,3,151.65,2,3,1,231
16863,29,4,481.35,3,3,2,332
16866,141,3,207.73999999999998,2,3,1,231
16869,23,5,805.62,3,3,3,333
16871,22,7,2761.4900000000002,3,4,4,344
16872,77,3,680.02,2,3,3,233
16873,5,10,7066.31,4,4,4,444
16875,64,9,2023.47,2,4,4,244
16877,12,6,853.72,4,4,3,443
16878,25,2,0.0,3,2,1,321
16880,31,7,1519.08,3,4,3,343
16881,67,1,432.0,2,1,2,212
16882,67,3,705.12,2,3,3,233
16883,187,2,276.73,1,2,1,121
16884,38,2,429.84000000000003,3,2,2,322
16885,15,3,471.51,4,3,2,432
16887,35,1,194.88,3,1,1,311
16889,195,3,1578.67,1,3,3,133
16891,2,5,809.7,4,3,3,433
16892,1,7,496.84000000000003,4,4,2,442
16893,367,1,145.93,1,1,1,111
16895,65,1,219.14,2,1,1,211
16897,299,3,213.03,1,3,1,131
16898,26,4,444.46,3,3,2,332
16899,8,6,1281.56,4,4,3,443
16900,12,5,187.6900000000001,4,3,1,431
16902,116,1,1706.88,2,1,4,214
16903,29,1,373.24,3,1,2,312
16904,4,16,3754.27,4,4,4,444
16905,5,8,3085.48,4,4,4,444
16906,82,4,579.77,2,3,2,232
16907,29,5,981.65,3,3,3,333
16909,64,2,364.14,2,2,2,222
16910,4,8,1510.06,4,4,3,443
16912,23,14,2528.67,3,4,4,344
16913,290,1,113.44,1,1,1,111
16914,36,1,208.46,3,1,1,311
16915,9,6,621.6800000000001,4,4,2,442
16916,24,2,576.26,3,2,2,322
16917,277,1,391.52,1,1,2,112
16918,50,7,1043.34,3,4,3,343
16919,156,11,2596.45,1,4,4,144
16921,61,1,169.79,2,1,1,211
16923,12,26,6666.83,4,4,4,444
16924,21,4,739.5,3,3,3,333
16926,371,1,230.25,1,1,1,111
16927,116,3,543.05,2,3,2,232
16928,80,19,2781.5,2,4,4,244
16929,4,7,1295.39,4,4,3,443
16930,26,3,380.55,3,3,2,332
16931,5,21,4604.22,4,4,4,444
16932,53,1,161.94,2,1,1,211
16933,1,5,530.08,4,3,2,432
16934,55,2,950.9300000000001,2,2,3,223
16936,26,1,262.68,3,1,1,311
16938,9,5,1903.13,4,3,4,434
16940,52,3,3049.88,2,3,4,234
16942,13,10,1894.11,4,4,4,444
16943,212,3,816.73,1,3,3,133
16945,22,19,4345.5,3,4,4,344
16947,236,1,406.48,1,1,2,112
16948,139,3,435.02,2,3,2,232
16949,4,7,1161.27,4,4,3,443
16950,57,3,1178.56,2,3,3,233
16951,123,4,1262.75,2,3,3,233
16952,109,2,167.61,2,2,1,221
16953,30,1,20.8,3,1,1,311
16954,1,9,2085.08,4,4,4,444
16955,185,5,493.67,1,3,2,132
16956,9,2,292.34,4,2,1,421
16957,239,2,416.64,1,2,2,122
16959,87,1,117.35000000000001,2,1,1,211
16960,39,3,507.05,3,3,2,332
16961,116,1,234.17,2,1,1,211
16963,187,1,110.55000000000001,1,1,1,111
16965,227,1,201.19,1,1,1,111
16966,8,10,2148.47,4,4,4,444
16967,189,1,319.02,1,1,2,112
16968,4,2,439.43,4,2,2,422
16969,39,3,650.41,3,3,3,333
16971,3,2,232.20999999999998,4,2,1,421
16976,267,1,251.51999999999998,1,1,1,111
16978,78,1,344.33,2,1,2,212
16979,4,8,1809.05,4,4,4,444
16980,255,2,1078.96,1,2,3,123
16982,61,1,384.06,2,1,2,212
16983,13,8,1920.2,4,4,4,444
16984,78,5,4392.42,2,3,4,234
16985,17,11,5461.62,4,4,4,444
16986,30,2,1873.2,3,2,4,324
16987,3,7,1625.05,4,4,4,444
16988,5,1,126.12,4,1,1,411
16989,7,6,1133.25,4,4,3,443
16990,219,1,179.0,1,1,1,111
16992,11,6,1601.8600000000001,4,4,3,443
16995,372,1,-1.25,1,1,1,111
16996,30,9,1427.46,3,4,3,343
16997,288,3,702.0,1,3,3,133
16998,150,6,287.02000000000004,1,4,1,141
16999,23,2,484.82,3,2,2,322
17001,1,11,3989.57,4,4,4,444
17002,73,4,1487.78,2,3,3,233
17004,46,2,1412.94,3,2,3,323
17006,5,4,781.78,4,3,3,433
17007,51,7,877.4300000000001,2,4,3,243
17010,17,2,185.46,4,2,1,421
17011,30,1,270.9,3,1,1,311
17014,8,4,565.58,4,3,2,432
17015,29,3,1842.56,3,3,4,334
17017,3,27,8574.11,4,4,4,444
17018,41,2,920.1,3,2,3,323
17019,11,4,1272.61,4,3,3,433
17022,31,1,71.0,3,1,1,311
17024,45,3,95.85,3,3,1,331
17025,61,3,357.77,2,3,2,232
17026,185,2,154.82999999999998,1,2,1,121
17027,79,7,848.59,2,4,3,243
17029,111,2,716.0,2,2,3,223
17030,64,1,146.87,2,1,1,211
17031,12,2,380.35,4,2,2,422
17033,86,3,1030.14,2,3,3,233
17034,16,4,734.5699999999999,4,3,3,433
17035,246,3,388.33,1,3,2,132
17037,78,2,1253.22,2,2,3,223
17038,30,1,112.4,3,1,1,311
17040,138,1,449.73,2,1,2,212
17041,27,4,1065.77,3,3,3,333
17042,3,5,1044.3799999999999,4,3,3,433
17043,32,4,1735.18,3,3,4,334
17044,9,3,897.4300000000001,4,3,3,433
17045,113,3,339.44,2,3,2,232
17046,157,1,642.02,1,1,2,112
17047,85,3,1100.9,2,3,3,233
17048,115,6,864.32,2,4,3,243
17049,3,11,5594.78,4,4,4,444
17050,96,6,3228.84,2,4,4,244
17051,194,1,247.14000000000001,1,1,1,111
17052,28,1,413.75,3,1,2,312
17053,129,2,496.38,2,2,2,222
17054,28,6,1353.83,3,4,3,343
17058,82,3,1179.89,2,3,3,233
17059,30,5,3095.04,3,3,4,334
17060,266,1,234.24,1,1,1,111
17061,74,12,5116.13,2,4,4,244
17062,314,5,534.47,1,3,2,132
17063,9,11,1421.59,4,4,3,443
17064,59,3,859.35,2,3,3,233
17065,143,1,-112.35,2,1,1,211
17068,12,22,4531.34,4,4,4,444
17069,28,13,2655.2200000000003,3,4,4,344
17070,114,1,312.14,2,1,2,212
17071,9,14,2385.48,4,4,4,444
17073,18,4,1446.09,3,3,3,333
17075,18,5,813.77,3,3,3,333
17076,36,3,841.0799999999999,3,3,3,333
17078,36,2,378.2,3,2,2,322
17079,78,1,118.80000000000001,2,1,1,211
17080,22,3,285.5,3,3,1,331
17081,25,2,290.16,3,2,1,321
17082,33,2,2003.85,3,2,4,324
17083,109,3,1405.78,2,3,3,233
17084,35,2,2949.75,3,2,4,324
17085,123,6,1555.05,2,4,3,243
17086,7,6,2050.08,4,4,4,444
17088,28,4,1991.01,3,3,4,334
17090,4,8,2041.8500000000001,4,4,4,444
17091,3,10,3802.81,4,4,4,444
17092,50,4,1777.78,3,3,4,334
17094,318,2,270.20000000000005,1,2,1,121
17095,22,6,1088.2,3,4,3,343
17096,9,7,992.6800000000001,4,4,3,443
17097,2,9,937.92,4,4,3,443
17100,18,2,971.74,3,2,3,323
17101,10,4,1621.73,4,3,4,434
